name,memory_gb,tdp_w,price
Gigabyte GeForce GTX 1660 Gaming GeForce GTX 1660 (6GB),6,120,
Gigabyte GeForce GTX 1660 Gaming OC GeForce GTX 1660 (6GB),6,120,387.23
Gigabyte GeForce GTX 1660 OC GeForce GTX 1660 (6GB),6,120,309.99
Gigabyte GeForce GTX 1660 Super Gaming OC GeForce GTX 1660 Super,6,125,374.63
Gigabyte GeForce GTX 1660 Super OC GeForce GTX 1660 Super,6,125,368.73
Gigabyte GeForce GTX 1660 Ti Gaming OC 6G GeForce GTX 1660 Ti (6GB),6,120,407.87
Gigabyte GeForce GTX 1660 Ti Mini ITX OC 6G GeForce GTX 1660 Ti (6GB),6,120,416.5
Gigabyte GeForce GTX 1660 Ti OC 6G GeForce GTX 1660 Ti (6GB),6,120,550.0
Gigabyte GeForce GTX 1660 Ti WindForce OC 6G GeForce GTX 1660 Ti (6GB),6,120,411.98
Gigabyte GeForce GTX 690 GeForce GTX 690,4,300,
Gigabyte GeForce RTX 2060 D6 GeForce RTX 2060 (6GB),6,160,454.02
Gigabyte GeForce RTX 2060 Gaming OC 6G GeForce RTX 2060 (6GB),6,160,537.26
Gigabyte GeForce RTX 2060 Gaming OC Pro 6G GeForce RTX 2060 (6GB),6,160,537.06
GIGABYTE GeForce RTX 2060 MINI ITX OC 6G GeForce RTX 2060 (6GB),6,160,
Gigabyte GeForce RTX 2060 Mini ITX OC 6G GeForce RTX 2060 (6GB),6,160,516.0
Gigabyte GeForce RTX 2060 OC 6G GeForce RTX 2060 (6GB),6,160,
GIGABYTE GeForce RTX 2060 OC 6G GeForce RTX 2060 (6GB),6,160,
Gigabyte GeForce RTX 2060 Super Gaming OC GeForce RTX 2060 Super,8,175,578.45
Gigabyte GeForce RTX 2060 Super Gaming OC 3X 8G White GeForce RTX 2060 Super,8,175,623.43
Gigabyte GeForce RTX 2060 Super Gaming OC 3X White 8G (Rev. 2.0) GeForce RTX 2060 Super,8,175,
Gigabyte GeForce RTX 2060 Super WindForce OC GeForce RTX 2060 Super,8,175,
GIGABYTE GeForce RTX 2060 WINDFORCE OC 12G GeForce RTX 2060 (12GB),12,160,
Gigabyte GeForce RTX 2060 WindForce OC 6G GeForce RTX 2060 (6GB),6,160,514.48
Gigabyte GeForce RTX 2070 Super Gaming OC 3X GeForce RTX 2070 Super,8,260,813.29
Gigabyte GeForce RTX 2070 Super Gaming OC 3X 8G White GeForce RTX 2070 Super,8,260,
Gigabyte GeForce RTX 2070 Super Windforce OC 3X GeForce RTX 2070 Super,8,260,708.87
Gigabyte GeForce RTX 2070 Windforce 2X 8G 3. GeForce RTX 2070,8,175,
Gigabyte GeForce RTX 2080 Gaming OC GeForce RTX 2080,8,225,1114.44
Gigabyte GeForce RTX 2080 Super Gaming OC GeForce RTX 2080 Super,8,250,
Gigabyte GeForce RTX 2080 Super Gaming OC Waterforce WB GeForce RTX 2080 Super,8,250,
Gigabyte GeForce RTX 2080 Super Gaming OC White GeForce RTX 2080 Super,8,250,1015.54
Gigabyte GeForce RTX 2080 Super Turbo GeForce RTX 2080 Super,8,250,1037.98
Gigabyte GeForce RTX 2080 Ti Gaming OC GeForce RTX 2080 Ti,11,250,1708.87
Gigabyte GeForce RTX 2080 Ti Turbo 11G (rev. 2.0) GeForce RTX 2080 Ti,11,250,
Gigabyte GeForce RTX 2080 Ti Turbo OC 1 GeForce RTX 2080 Ti,11,285,
Gigabyte GeForce RTX 2080 Ti Turbo OC 11G (Rev. 2.0) GeForce RTX 2080 Ti,11,250,
Gigabyte GeForce RTX 2080 Ti WindForce 1 GeForce RTX 2080 Ti,11,250,
Gigabyte GeForce RTX 2080 Ti WindForce OC 11G GeForce RTX 2080 Ti,11,260,
Gigabyte GeForce RTX 2080 WindForce OC 8G GeForce RTX 2080,8,225,1087.43
Gigabyte GeForce RTX 3050 Eagle GeForce RTX 3050 (8GB),8,130,
GIGABYTE GeForce RTX 3050 Eagle OC GeForce RTX 3050 (6GB),6,70,
Gigabyte GeForce RTX 3050 Eagle OC GeForce RTX 3050 (8GB),8,130,441.53
Gigabyte GeForce RTX 3050 Gaming OC GeForce RTX 3050 (8GB),8,130,407.99
GIGABYTE GeForce RTX 3050 OC Low Profile GeForce RTX 3050 (6GB),6,350,
GIGABYTE GeForce RTX 3050 WINDFORCE OC 6G GeForce RTX 3050 (6GB),6,130,
GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6G GeForce RTX 3050 (6GB),6,130,
Gigabyte GeForce RTX 3060 Eagle GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Eagle 12G LHR GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Eagle OC GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Eagle OC 12G LHR GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Elite GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Gaming OC GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Gaming OC 12G LHR GeForce RTX 3060,12,170,438.6
Gigabyte GeForce RTX 3060 Ti Eagle GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Eagle 8G LHR GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Eagle OC GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Eagle OC 8G LHR GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Gaming OC GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Gaming OC 8G LHR GeForce RTX 3060 Ti,8,230,587.99
Gigabyte GeForce RTX 3060 Ti Gaming OC Pro GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Ti Gaming OC Pro 8G LHR GeForce RTX 3060 Ti,8,200,895.81
Gigabyte GeForce RTX 3060 Ti Vision OC 8G LHR GeForce RTX 3060 Ti,8,230,
Gigabyte GeForce RTX 3060 Vision OC GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3060 Vision OC 12G LHR GeForce RTX 3060,12,170,489.99
GIGABYTE GeForce RTX 3060 Windforce OC GeForce RTX 3060,12,170,
Gigabyte GeForce RTX 3070 Eagle 8G LHR GeForce RTX 3070,8,220,
Gigabyte GeForce RTX 3070 Eagle OC 8G LHR GeForce RTX 3070,8,220,
Gigabyte GeForce RTX 3070 Gaming OC 8G LHR GeForce RTX 3070,8,220,
Gigabyte GeForce RTX 3070 Ti Eagle OC GeForce RTX 3070 Ti,8,290,
Gigabyte GeForce RTX 3070 Ti Gaming OC GeForce RTX 3070 Ti,8,290,
Gigabyte GeForce RTX 3070 Ti Master GeForce RTX 3070 Ti,8,290,1459.6
Gigabyte GeForce RTX 3070 Ti Vision OC GeForce RTX 3070 Ti,8,290,
Gigabyte GeForce RTX 3070 Vision OC 8G LHR GeForce RTX 3070,8,220,
Gigabyte GeForce RTX 3080 Eagle GeForce RTX 3080 (12GB),12,350,
Gigabyte GeForce RTX 3080 Eagle 10G LHR GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3080 Eagle OC GeForce RTX 3080,10,350,
Gigabyte GeForce RTX 3080 Eagle OC 1 GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3080 Gaming OC GeForce RTX 3080 (12GB),12,350,
Gigabyte GeForce RTX 3080 Gaming OC 1 GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3080 Gaming OC 10G LHR GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3080 Gaming OC Waterforce WB 10G LHR GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3080 Ti Eagle OC 12G LHR GeForce RTX 3080 Ti,12,320,2751.77
Gigabyte GeForce RTX 3080 Ti Gaming OC GeForce RTX 3080 Ti,12,350,2567.05
Gigabyte GeForce RTX 3080 Ti Vision OC GeForce RTX 3080 Ti,12,350,
Gigabyte GeForce RTX 3080 Vision OC 10G LHR GeForce RTX 3080,10,320,
Gigabyte GeForce RTX 3090 Gaming OC GeForce RTX 3090,24,350,
Gigabyte GeForce RTX 3090 Ti Gaming GeForce RTX 3090 Ti,24,450,
Gigabyte GeForce RTX 3090 Ti Gaming OC GeForce RTX 3090 Ti,24,450,2368.75
GIGABYTE GeForce RTX 4060 D6 GeForce RTX 4060 (8GB),8,115,
GIGABYTE GeForce RTX 4060 EAGLE OC ICE 8G GeForce RTX 4060 (8GB),8,75,
GIGABYTE GeForce RTX 4060 GAMING OC 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE GeForce RTX 4060 OC Low Profile 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE GeForce RTX 4060 Ti Aero OC GeForce RTX 4060 Ti (8GB),8,160,
GIGABYTE GeForce RTX 4060 Ti Aero OC GeForce RTX 4060 Ti (16GB),16,160,
GIGABYTE GeForce RTX 4060 Ti Eagle GeForce RTX 4060 Ti (8GB),8,160,548.98
GIGABYTE GeForce RTX 4060 Ti Eagle OC GeForce RTX 4060 Ti (8GB),8,160,549.99
GIGABYTE GeForce RTX 4060 Ti EAGLE OC ICE 8G GeForce RTX 4060 Ti (8GB),8,160,
GIGABYTE GeForce RTX 4060 Ti Gaming OC GeForce RTX 4060 Ti (16GB),16,160,
GIGABYTE GeForce RTX 4060 Ti Gaming OC GeForce RTX 4060 Ti (8GB),8,160,664.43
GIGABYTE GeForce RTX 4060 Ti WINDFORCE 8G GeForce RTX 4060 Ti (8GB),8,175,
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC GeForce RTX 4060 Ti (8GB),8,175,
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC 16G GeForce RTX 4060 Ti (16GB),16,165,
GIGABYTE GeForce RTX 4060 Ti WINDFORCE OC V2 8G GeForce RTX 4060 Ti (8GB),8,175,
GIGABYTE GeForce RTX 4060 WINDFORCE 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE GeForce RTX 4060 WINDFORCE OC 8G GeForce RTX 4060 (8GB),8,115,
GIGABYTE GeForce RTX 4070 Aero OC GeForce RTX 4070,12,200,
GIGABYTE GeForce RTX 4070 Aero OC V2 GeForce RTX 4070,12,200,
GIGABYTE GeForce RTX 4070 Eagle OC GeForce RTX 4070,12,200,
GIGABYTE GeForce RTX 4070 Gaming OC GeForce RTX 4070,12,200,867.99
GIGABYTE GeForce RTX 4070 Super Aero OC GeForce RTX 4070 Super (12GB),12,220,899.99
GIGABYTE GeForce RTX 4070 Super Eagle OC GeForce RTX 4070 Super (12GB),12,220,817.99
GIGABYTE GeForce RTX 4070 Super Eagle OC Ice GeForce RTX 4070 Super (12GB),12,220,
GIGABYTE GeForce RTX 4070 Super Gaming OC GeForce RTX 4070 Super (12GB),12,220,807.99
GIGABYTE GeForce RTX 4070 Super Windforce OC GeForce RTX 4070 Super (12GB),12,220,807.99
GIGABYTE GeForce RTX 4070 Ti 12GB XTREME WATERFORCE WB GeForce RTX 4070 Ti,12,285,
GIGABYTE GeForce RTX 4070 Ti Aero OC GeForce RTX 4070 Ti,12,750,
GIGABYTE GeForce RTX 4070 Ti Eagle GeForce RTX 4070 Ti,12,285,
GIGABYTE GeForce RTX 4070 Ti Eagle OC GeForce RTX 4070 Ti,12,285,
GIGABYTE GeForce RTX 4070 Ti Gaming OC GeForce RTX 4070 Ti,12,750,
GIGABYTE GeForce RTX 4070 Ti Super Aero OC GeForce RTX 4070 Ti Super (16GB),16,285,1197.99
GIGABYTE GeForce RTX 4070 Ti Super Eagle OC GeForce RTX 4070 Ti Super (16GB),16,285,
GIGABYTE GeForce RTX 4070 Ti Super Eagle OC Ice GeForce RTX 4070 Ti Super (16GB),16,285,
GIGABYTE GeForce RTX 4070 Ti Super Gaming OC GeForce RTX 4070 Ti Super (16GB),16,285,1139.99
GIGABYTE GeForce RTX 4070 Ti Super Windforce OC GeForce RTX 4070 Ti Super (16GB),16,285,1099.99
GIGABYTE GeForce RTX 4070 Ti WINDFORCE OC 12G GeForce RTX 4070 Ti,12,285,
GIGABYTE GeForce RTX 4070 Windforce 2X OC GeForce RTX 4070,12,200,
GIGABYTE GeForce RTX 4070 WINDFORCE 2X OC 12G GeForce RTX 4070,12,220,
GIGABYTE GeForce RTX 4070 WINDFORCE 2X OC V2 12G GeForce RTX 4070,12,220,
GIGABYTE GeForce RTX 4070 WindForce 3X OC GeForce RTX 4070,12,200,799.99
GIGABYTE GeForce RTX 4070 WINDFORCE OC V2 12G GeForce RTX 4070,12,220,
GIGABYTE GeForce RTX 4080 Aero OC GeForce RTX 4080,16,320,
GIGABYTE GeForce RTX 4080 Eagle GeForce RTX 4080,16,320,
GIGABYTE GeForce RTX 4080 Eagle OC GeForce RTX 4080,16,320,1599.99
GIGABYTE GeForce RTX 4080 Gaming OC GeForce RTX 4080,16,320,
GIGABYTE GeForce RTX 4080 Super Aero OC GeForce RTX 4080 Super (16GB),16,320,1557.99
GIGABYTE GeForce RTX 4080 Super Gaming OC GeForce RTX 4080 Super (16GB),16,320,
GIGABYTE GeForce RTX 4080 SUPER WINDFORCE 16G GeForce RTX 4080 Super (16GB),16,320,
GIGABYTE GeForce RTX 4080 Super Windforce V2 GeForce RTX 4080 Super (16GB),16,320,1307.99
GIGABYTE GeForce RTX 4090 WINDFORCE 24G GeForce RTX 4090,24,450,
GIGABYTE GeForce RTX 4090 WINDFORCE V2 24G GeForce RTX 4090,24,450,
GIGABYTE GeForce RTX 5050 OC Low Profile 8G GeForce RTX 5050 (8GB),8,94,
GIGABYTE GeForce RTX 5050 WINDFORCE OC 8G GeForce RTX 5050 (8GB),8,94,
GIGABYTE GeForce RTX 5060 AERO OC 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 EAGLE OC 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 EAGLE OC ICE 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 GAMING OC 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 OC Low Profile 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 Ti AERO OC 8G GeForce RTX 5060 Ti (8GB),8,180,
GIGABYTE GeForce RTX 5060 Ti EAGLE MAX OC 16G GeForce RTX 5060 Ti (16GB),16,135,
GIGABYTE GeForce RTX 5060 Ti EAGLE OC 8G GeForce RTX 5060 Ti (8GB),8,180,
GIGABYTE GeForce RTX 5060 Ti EAGLE OC ICE 8G GeForce RTX 5060 Ti (8GB),8,180,
GIGABYTE GeForce RTX 5060 Ti GAMING OC 8G GeForce RTX 5060 Ti (8GB),8,180,
Gigabyte GeForce RTX 5060 Ti Windforce GeForce RTX 5060 Ti (8GB),8,180,
GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 16G GeForce RTX 5060 Ti (16GB),16,135,
GIGABYTE GeForce RTX 5060 Ti WINDFORCE MAX OC 8G GeForce RTX 5060 Ti (8GB),8,135,
GIGABYTE GeForce RTX 5060 Ti WINDFORCE OC 8G GeForce RTX 5060 Ti (8GB),8,180,
GIGABYTE GeForce RTX 5060 WINDFORCE 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX 5060 WINDFORCE MAX OC 8G GeForce RTX 5060 (8GB),8,109,
GIGABYTE GeForce RTX 5060 WINDFORCE OC 8G GeForce RTX 5060 (8GB),8,145,
GIGABYTE GeForce RTX­­ 4070 Ti SUPER WINDFORCE MAX OC 16G GeForce RTX 4070 Ti Super (16GB),16,285,
Gigabyte GT 730 GeForce GT 730,2,38,107.49
GIGABYTE GTX 770 WindForce 3X OC GeForce GTX 770,4,230,
Gigabyte GTX 980 Ti Gaming G1 GeForce GTX 980 Ti,6,250,
GIGABYTE GV-N4080WF3-16GD graphics card GeForce RTX 4080,16,320,
Gigabyte HD 7950 Windforce Radeon HD 7950,3,200,
Gigabyte HD 7970 Windforce 3X OC Radeon HD 7970,3,250,
Gigabyte Radeon HD 7990 Radeon HD 7990,3,375,
Gigabyte Radeon RX 460 WindForce OC 2G Radeon RX 460 (2GB),2,75,
Gigabyte Radeon RX 460 WindForce OC 4G Radeon RX 460 (4GB),4,75,
Gigabyte Radeon RX 550 2G Radeon RX 550,2,50,137.84
Gigabyte Radeon RX 550 Gaming OC 2G Radeon RX 550,2,65,
Gigabyte Radeon RX 5500 XT Gaming OC Radeon RX 5500 XT (8GB),8,130,
Gigabyte Radeon RX 5500 XT Gaming OC Radeon RX 5500 XT (4GB),4,130,
Gigabyte Radeon RX 5500 XT OC Radeon RX 5500 XT (8GB),8,110,
Gigabyte Radeon RX 5500 XT OC Radeon RX 5500 XT (4GB),4,110,
Gigabyte Radeon RX 560 Gaming OC 2G Radeon RX 560,2,90,
Gigabyte Radeon RX 560 Gaming OC 4G Radeon RX 560,4,90,241.55
Gigabyte Radeon RX 560 OC 4G Radeon RX 560,4,80,
Gigabyte Radeon RX 5600 XT Gaming OC Radeon RX 5600 XT (6GB),6,150,436.0
Gigabyte Radeon RX 5600 XT Windforce OC Radeon RX 5600 XT (6GB),6,150,441.87
Gigabyte Radeon RX 570 Aorus 4G Radeon RX 570 (4GB),4,120,452.39
Gigabyte Radeon RX 570 Gaming 4G Radeon RX 570 (4GB),4,120,221.12
Gigabyte Radeon RX 5700 Radeon RX 5700,8,180,472.03
Gigabyte Radeon RX 5700 Gaming OC Radeon RX 5700,8,180,
Gigabyte Radeon RX 5700 XT Radeon RX 5700 XT,8,225,592.06
Gigabyte Radeon RX 5700 XT Gaming OC Radeon RX 5700 XT,8,180,557.99
Gigabyte Radeon RX 5700 XT Gaming OC Rev 2.0 Radeon RX 5700 XT,8,180,
Gigabyte Radeon RX 580 Aorus 4G Radeon RX 580 (4GB),4,185,475.14
Gigabyte Radeon RX 580 Aorus 8G Radeon RX 580 (8GB),8,185,502.75
Gigabyte Radeon RX 580 Aorus XTR 8G Radeon RX 580 (8GB),8,185,
Gigabyte Radeon RX 580 Gaming 4G Radeon RX 580 (4GB),4,185,455.29
Gigabyte Radeon RX 580 Gaming 8G Radeon RX 580 (8GB),8,185,337.02
Gigabyte Radeon RX 590 Gaming 8G (Rev. 2.0) Radeon RX 590,8,175,
Gigabyte Radeon RX 6400 D6 Low Profile Radeon RX 6400,4,53,
Gigabyte Radeon RX 6400 Eagle Radeon RX 6400,4,53,
Gigabyte Radeon RX 6500 XT Eagle Radeon RX 6500 XT (4GB),4,107,298.98
Gigabyte Radeon RX 6500 XT Gaming OC Radeon RX 6500 XT (4GB),4,107,
Gigabyte Radeon RX 6600 Eagle Radeon RX 6600,8,132,
Gigabyte Radeon RX 6600 XT Eagle Radeon RX 6600 XT,8,160,
Gigabyte Radeon RX 6600 XT Gaming OC Radeon RX 6600 XT,8,160,
Gigabyte Radeon RX 6600 XT Gaming Pro OC Radeon RX 6600 XT,8,160,
Gigabyte Radeon RX 6650 XT Eagle Radeon RX 6650 XT,8,180,
Gigabyte Radeon RX 6650 XT Gaming OC Radeon RX 6650 XT,8,180,
Gigabyte Radeon RX 6700 XT Radeon RX 6700 XT,12,260,
Gigabyte Radeon RX 6700 XT Eagle Radeon RX 6700 XT,12,230,626.3
Gigabyte Radeon RX 6700 XT Eagle OC Radeon RX 6700 XT,12,230,
Gigabyte Radeon RX 6700 XT Gaming OC Radeon RX 6700 XT,12,230,1439.09
Gigabyte Radeon RX 6750 XT Gaming OC Radeon RX 6750 XT,12,250,
Gigabyte Radeon RX 6800 Gaming OC Radeon RX 6800,16,250,
Gigabyte Radeon RX 6800 XT Gaming OC Radeon RX 6800 XT,16,300,1199.99
Gigabyte Radeon RX 6900 XT Radeon RX 6900 XT,16,300,
Gigabyte Radeon RX 6900 XT Gaming OC Radeon RX 6900 XT,16,300,
Gigabyte Radeon RX 6900 XT Master Radeon RX 6900 XT,16,300,
Gigabyte Radeon RX 6950 XT GAMING OC Radeon RX 6950 XT,16,335,
GIGABYTE Radeon RX 7600 Gaming OC Radeon RX 7600,8,165,348.98
GIGABYTE Radeon RX 7600 XT Gaming OC Radeon RX 7600 XT (16GB),16,190,449.99
GIGABYTE Radeon RX 7700 XT Gaming OC Radeon RX 7700 XT,12,245,
GIGABYTE Radeon RX 7800 XT Gaming OC Radeon RX 7800 XT,16,263,883.52
GIGABYTE Radeon RX 7900 GRE Gaming OC Radeon RX 7900 GRE,16,275,
GIGABYTE Radeon RX 7900 XT Gaming OC Radeon RX 7900 XT,20,320,
GIGABYTE Radeon RX 7900 XTX 24G Radeon RX 7900 XTX,24,355,
GIGABYTE Radeon RX 7900 XTX Gaming OC Radeon RX 7900 XTX,24,355,
GIGABYTE Radeon RX 9060 XT GAMING 8G Radeon RX 9060 XT (8GB),8,151,
GIGABYTE Radeon RX 9060 XT GAMING OC 8G Radeon RX 9060 XT (8GB),8,151,
Gigabyte Radeon RX Vega 56 8G Radeon RX Vega 56,8,250,
Gigabyte Radeon RX Vega 56 Gaming OC Radeon RX Vega 56,8,250,421.99
Gigabyte Radeon RX Vega 64 8G Radeon RX Vega 64,8,300,
Gigabyte Radeon RX Vega 64 Gaming OC Radeon RX Vega 64,8,300,967.53
Gigabyte Radeon RX Vega 64 Silver 8G Radeon RX Vega 64,8,300,
Gigabyte Radeon RX Vega 64 Watercooling 8G Radeon RX Vega 64,8,300,
Gigabyte Radeon VII Radeon VII,16,300,1022.9
Gigabyte RTX 3070 Eagle GeForce RTX 3070,8,220,
Gigabyte RTX 3070 Eagle OC GeForce RTX 3070,8,220,
Gigabyte RTX 3070 Gaming OC GeForce RTX 3070,8,220,
Gigabyte RTX 3070 Vision OC GeForce RTX 3070,8,220,
GTX 780 iChill HerculeZ X3 GeForce GTX 780,3,250,
HIS Radeon R7 240 iCooler Radeon R7 240,2,30,
HP NVIDIA RTX 4000 Ada 20 GB 4DP Graphics RTX 4000 Ada,20,130,
HP NVIDIA RTX 5000 Ada 32 GB 4DP Graphics RTX 5000 Ada,32,250,
HP NVIDIA T1000E 8GB 4mDP Graphics T1000,8,50,
INNO3D GeForce GT 1030 0dB GeForce GT 1030,2,30,
INNO3D GeForce GTX 1050 Compact Single Slot GeForce GTX 1050,2,75,
INNO3D GeForce GTX 1050 Compact X1 GeForce GTX 1050,2,75,
INNO3D GeForce GTX 1050 Ti Compact Single Slot GeForce GTX 1050 Ti,4,75,
INNO3D GeForce GTX 1050 Ti Compact X1 GeForce GTX 1050 Ti,4,75,
INNO3D GeForce GTX 1050 Ti Twin X2 GeForce GTX 1050 Ti,4,75,
INNO3D GeForce GTX 1060 Gaming OC X2 GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 iChill Black Edition GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 iChill X3 GeForce GTX 1060 (3GB),3,120,
INNO3D GeForce GTX 1060 iChill X3 GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 iChill X3 OC 9 Gbps GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 iChill X3 V2 GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 Twin X2 GeForce GTX 1060 (6GB),6,120,
INNO3D GeForce GTX 1060 Twin X2 GeForce GTX 1060 (3GB),3,120,
INNO3D GeForce GTX 1070 Gaming OC GeForce GTX 1070,8,150,
INNO3D GeForce GTX 1070 iChill X3 GeForce GTX 1070,8,150,
INNO3D GeForce GTX 1070 iChill X4 GeForce GTX 1070,8,150,
INNO3D GeForce GTX 1070 Ti iChill X3 GeForce GTX 1070 Ti,8,180,
INNO3D GeForce GTX 1070 Ti iChill X4 GeForce GTX 1070 Ti,8,180,
INNO3D GeForce GTX 1070 Ti Jet-Fan GeForce GTX 1070 Ti,8,180,
INNO3D GeForce GTX 1070 Ti Twin X2 GeForce GTX 1070 Ti,8,180,
INNO3D GeForce GTX 1070 Twin X2 GeForce GTX 1070,8,150,
INNO3D GeForce GTX 1080 Founders Edition GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 Gaming OC GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 iChill Black Edition GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 iChill X3 GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 iChill X3 11 Gbps GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 iChill X4 GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 iChill X4 11 Gbps GeForce GTX 1080,8,180,
INNO3D GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti Gaming OC GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti iChill Black Edition GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti iChill X3 GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti iChill X3 Ultra GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti iChill X4 GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti iChill X4 Ultra GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1080 Ti Twin X2 GeForce GTX 1080 Ti,11,250,
INNO3D GeForce GTX 1650 Compact GeForce GTX 1650 (4GB),4,75,
INNO3D GeForce GTX 1650 Super Compact X GeForce GTX 1650 Super,4,100,
INNO3D GeForce GTX 1650 Super Twin X2 OC GeForce GTX 1650 Super,4,100,
INNO3D GeForce GTX 1650 Twin X2 OC GeForce GTX 1650 (4GB),4,75,
INNO3D GeForce GTX 1660 Super Compact GeForce GTX 1660 Super,6,120,
INNO3D GeForce GTX 1660 Super Twin X2 GeForce GTX 1660 (6GB),6,125,
INNO3D GeForce GTX 1660 Ti Twin X2 GeForce GTX 1660 Ti (6GB),6,120,
INNO3D GeForce GTX 1660 Twin X2 LHR GeForce GTX 1660 (6GB),6,120,
INNO3D GeForce RTX 2060 Super Compact X GeForce RTX 2060 Super,8,175,
INNO3D GeForce RTX 2060 Super iChill X3 Ultra GeForce RTX 2060 Super,8,185,
INNO3D GeForce RTX 2060 Super Twin X2 OC GeForce RTX 2060 Super,8,175,
INNO3D GeForce RTX 2060 Twin X2 GeForce RTX 2060 (6GB),6,160,
INNO3D GeForce RTX 2070 Super iChill Black GeForce RTX 2070 Super,8,255,
INNO3D GeForce RTX 2070 Super iChill Frostbite GeForce RTX 2070 Super,8,260,
INNO3D GeForce RTX 2070 Super iChill X3 Ultra GeForce RTX 2070 Super,8,255,
INNO3D GeForce RTX 2070 Super Jet GeForce RTX 2070 Super,8,215,
INNO3D GeForce RTX 2070 Super Twin X2 OC GeForce RTX 2070 Super,8,215,
INNO3D GeForce RTX 2070 Twin X2 GeForce RTX 2070,8,210,
INNO3D GeForce RTX 2070 X2 OC GeForce RTX 2070,8,220,
INNO3D GeForce RTX 2080 Super iChill Black Edition GeForce RTX 2080 Super,8,250,
INNO3D GeForce RTX 2080 Super iChill Frostbite GeForce RTX 2080 Super,8,250,
INNO3D GeForce RTX 2080 Super iChill X3 Ultra GeForce RTX 2080 Super,8,250,
INNO3D GeForce RTX 2080 Ti Gaming OC X GeForce RTX 2080 Ti,11,250,
INNO3D GeForce RTX 2080 Ti iChill Black Edition GeForce RTX 2080 Ti,11,335,
INNO3D GeForce RTX 2080 Ti iChill Frostbite GeForce RTX 2080 Ti,11,285,
INNO3D GeForce RTX 2080 Ti Jet GeForce RTX 2080 Ti,11,250,
INNO3D GeForce RTX 2080 Ti Twin X GeForce RTX 2080 Ti,11,285,
INNO3D GeForce RTX 2080 X2 OC GeForce RTX 2080,8,225,
INNO3D GeForce RTX 3050 Gaming OC X2 GeForce RTX 3050 (8GB),8,130,
INNO3D GeForce RTX 3050 Twin X2 GeForce RTX 3050 (8GB),8,130,
